motivo,contrato,numeroOs,tipoOs,cod,status,receitaApp,toaData,basesAna,valorAna
AUSENTE_ANALITICO,170594571,2645354074,516 - ADESAO ENTREGA STREAMING,409,Executada,38.56,2026-07-10,,0
AUSENTE_ANALITICO,170594571,2645354085,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-10,,0
AUSENTE_ANALITICO,170595063,2645439102,516 - ADESAO ENTREGA STREAMING,409,Executada,38.56,2026-07-10,,0
AUSENTE_ANALITICO,170595063,2645439135,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-10,,0
AUSENTE_ANALITICO,170593400,2645215788,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-10,,0
AUSENTE_ANALITICO,170593400,2645215799,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-10,,0
AUSENTE_ANALITICO,170591556,2644967084,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-10,,0
AUSENTE_ANALITICO,170591556,2644967095,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-10,,0
AUSENTE_ANALITICO,170592803,2645141797,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-10,,0
AUSENTE_ANALITICO,170592803,2645141809,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-10,,0
AUSENTE_ANALITICO,170594768,2645375752,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-10,,0
AUSENTE_ANALITICO,170594768,2645375763,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-10,,0
AUSENTE_ANALITICO,170594237,2645315127,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-10,,0
AUSENTE_ANALITICO,170594237,2645315138,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-10,,0
AUSENTE_ANALITICO,170594199,2645312315,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-10,,0
AUSENTE_ANALITICO,170594199,2645312326,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-10,,0
AUSENTE_ANALITICO,170593958,2645285831,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-10,,0
AUSENTE_ANALITICO,170593958,2645285842,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-10,,0
AUSENTE_ANALITICO,170594164,2645308871,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-10,,0
AUSENTE_ANALITICO,170594164,2645308882,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-10,,0
AUSENTE_ANALITICO,170202525,2644851121,12 - MUDANCA DE ENDERECO - INSTALAR ASSINATURA,409,Executada,269.89,2026-07-10,,0
AUSENTE_ANALITICO,170202525,2644851132,45 - MUDANCA DE ENDERECO - INSTALAR PONTO ADICIONAL VIRTUA,409,Executada,199.33,2026-07-10,,0
AUSENTE_ANALITICO,170594210,2645314126,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-10,,0
AUSENTE_ANALITICO,170594210,2645314137,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-10,,0
AUSENTE_ANALITICO,167886952,2645407466,15 - MUDANCA DE LOCAL DE PONTO,409,Executada,167.07,2026-07-10,,0
AUSENTE_ANALITICO,169879562,2644977917,24 - MUDANCA DE PACOTE,409,Executada,98.81,2026-07-11,,0
AUSENTE_ANALITICO,170565784,2645213001,15 - MUDANCA DE LOCAL DE PONTO,409,Executada,167.07,2026-07-11,,0
AUSENTE_ANALITICO,170595934,2645531295,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-11,,0
AUSENTE_ANALITICO,170595934,2645531307,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-11,,0
AUSENTE_ANALITICO,170597325,2645767803,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-11,,0
AUSENTE_ANALITICO,170597325,2645767814,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-11,,0
AUSENTE_ANALITICO,170594970,2645423194,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-11,,0
AUSENTE_ANALITICO,170594970,2645423206,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-11,,0
AUSENTE_ANALITICO,170595187,2645450734,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-11,,0
AUSENTE_ANALITICO,170595187,2645450745,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-11,,0
AUSENTE_ANALITICO,169891694,2645676622,44 - INSTALAR PONTO VIRTUA,409,Executada,199.33,2026-07-11,,0
AUSENTE_ANALITICO,170596736,2645694004,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-11,,0
AUSENTE_ANALITICO,170596736,2645694015,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-11,,0
AUSENTE_ANALITICO,170130150,2645320527,12 - MUDANCA DE ENDERECO - INSTALAR ASSINATURA,409,Executada,269.89,2026-07-11,,0
AUSENTE_ANALITICO,170130150,2645320538,45 - MUDANCA DE ENDERECO - INSTALAR PONTO ADICIONAL VIRTUA,409,Executada,199.33,2026-07-11,,0
AUSENTE_ANALITICO,170591033,2644889762,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-11,,0
AUSENTE_ANALITICO,170591033,2644889773,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-11,,0
AUSENTE_ANALITICO,170087882,2641759686,24 - MUDANCA DE PACOTE,409,Executada,98.81,2026-07-11,,0
AUSENTE_ANALITICO,170597490,2645807123,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-13,,0
AUSENTE_ANALITICO,170597490,2645807134,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-13,,0
AUSENTE_ANALITICO,170591360,2646029254,188 - MANUTENCAO PREVENTIVA INDOOR I,560,Executada,128.51,2026-07-13,,0
AUSENTE_ANALITICO,169659988,2645188372,15 - MUDANCA DE LOCAL DE PONTO,409,Executada,167.07,2026-07-13,,0
AUSENTE_ANALITICO,170593664,2645254905,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-13,,0
AUSENTE_ANALITICO,170593664,2645254927,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-13,,0
AUSENTE_ANALITICO,167531020,2645357358,15 - MUDANCA DE LOCAL DE PONTO,409,Executada,167.07,2026-07-13,,0
AUSENTE_ANALITICO,167989204,2645818552,46 - REINSTALACAO - PONTO ADICIONAL VIRTUA,409,Executada,199.33,2026-07-13,,0
AUSENTE_ANALITICO,170595616,2645503092,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-13,,0
AUSENTE_ANALITICO,170595616,2645503104,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-13,,0
AUSENTE_ANALITICO,170457000,2645701160,12 - MUDANCA DE ENDERECO - INSTALAR ASSINATURA,409,Executada,269.89,2026-07-13,,0
AUSENTE_ANALITICO,170457000,2645701171,45 - MUDANCA DE ENDERECO - INSTALAR PONTO ADICIONAL VIRTUA,409,Executada,199.33,2026-07-13,,0
AUSENTE_ANALITICO,1557440,2627303506,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-13,,0
AUSENTE_ANALITICO,1557440,2627303517,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-13,,0
AUSENTE_ANALITICO,1557857,2627631342,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-13,,0
AUSENTE_ANALITICO,1557857,2627631353,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-13,,0
AUSENTE_ANALITICO,1557814,2627590762,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-13,,0
AUSENTE_ANALITICO,1557814,2627590773,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-13,,0
AUSENTE_ANALITICO,170595047,2645437661,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-13,,0
AUSENTE_ANALITICO,170595047,2645437672,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-13,,0
AUSENTE_ANALITICO,170596795,2645702543,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-13,,0
AUSENTE_ANALITICO,170596795,2645702554,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-13,,0
AUSENTE_ANALITICO,170596795,2646052047,188 - MANUTENCAO PREVENTIVA INDOOR I,517,Executada,128.51,2026-07-13,,0
AUSENTE_ANALITICO,170592030,2645044788,516 - ADESAO ENTREGA STREAMING,409,Executada,38.56,2026-07-13,,0
AUSENTE_ANALITICO,170592030,2645044799,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-13,,0
VALOR_ZERO_OU_OUTRO,170582557,2645447718,156 - INSTALACAO WIFI MESH,409,Executada,105.38,2026-07-13,,0
VALOR_ZERO_OU_OUTRO,170582557,2645447729,156 - INSTALACAO WIFI MESH,409,Executada,105.38,2026-07-13,,0
AUSENTE_ANALITICO,170597546,2645814008,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-13,,0
AUSENTE_ANALITICO,170597546,2645814019,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-13,,0
AUSENTE_ANALITICO,1405453,2627390995,44 - INSTALAR PONTO VIRTUA,409,Executada,199.33,2026-07-13,,0
AUSENTE_ANALITICO,1557520,2627363085,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-13,,0
AUSENTE_ANALITICO,1557520,2627363502,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-13,,0
AUSENTE_ANALITICO,1557806,2627583348,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-13,,0
AUSENTE_ANALITICO,1557806,2627583359,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-13,,0
AUSENTE_ANALITICO,170281417,2645349618,12 - MUDANCA DE ENDERECO - INSTALAR ASSINATURA,409,Executada,269.89,2026-07-14,,0
AUSENTE_ANALITICO,170281417,2645349629,45 - MUDANCA DE ENDERECO - INSTALAR PONTO ADICIONAL VIRTUA,409,Executada,199.33,2026-07-14,,0
AUSENTE_ANALITICO,170598550,2645996223,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-14,,0
AUSENTE_ANALITICO,170598550,2645996245,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-14,,0
AUSENTE_ANALITICO,170591360,2646302359,188 - MANUTENCAO PREVENTIVA INDOOR I,582,Executada,128.51,2026-07-14,,0
AUSENTE_ANALITICO,170596043,2645538821,516 - ADESAO ENTREGA STREAMING,409,Executada,38.56,2026-07-14,,0
AUSENTE_ANALITICO,170596043,2645538832,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-14,,0
AUSENTE_ANALITICO,170599263,2646133362,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-14,,0
AUSENTE_ANALITICO,170599263,2646133373,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-14,,0
AUSENTE_ANALITICO,170598380,2645939477,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-14,,0
AUSENTE_ANALITICO,170598380,2645939488,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-14,,0
AUSENTE_ANALITICO,170598321,2645934270,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-14,,0
AUSENTE_ANALITICO,170598321,2645934281,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-14,,0
AUSENTE_ANALITICO,170598968,2646091501,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-14,,0
AUSENTE_ANALITICO,170598968,2646091512,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-14,,0
AUSENTE_ANALITICO,1556818,2626629168,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-14,,0
AUSENTE_ANALITICO,1556818,2626629179,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-14,,0
AUSENTE_ANALITICO,1558020,2627875296,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-14,,0
AUSENTE_ANALITICO,1558020,2627875308,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-14,,0
AUSENTE_ANALITICO,1557890,2627675193,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-14,,0
AUSENTE_ANALITICO,1557890,2627675205,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-14,,0
AUSENTE_ANALITICO,170598003,2645878176,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-14,,0
AUSENTE_ANALITICO,170598003,2645878187,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-14,,0
AUSENTE_ANALITICO,169848454,2645912861,12 - MUDANCA DE ENDERECO - INSTALAR ASSINATURA,409,Executada,269.89,2026-07-14,,0
AUSENTE_ANALITICO,169848454,2645912872,45 - MUDANCA DE ENDERECO - INSTALAR PONTO ADICIONAL VIRTUA,409,Executada,199.33,2026-07-14,,0
AUSENTE_ANALITICO,168722341,2645999541,24 - MUDANCA DE PACOTE,409,Executada,98.81,2026-07-14,,0
AUSENTE_ANALITICO,170598950,2646089193,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-14,,0
AUSENTE_ANALITICO,170598950,2646089205,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-14,,0
AUSENTE_ANALITICO,170598518,2645989933,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-14,,0
AUSENTE_ANALITICO,170598518,2645989944,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-14,,0
AUSENTE_ANALITICO,1557083,2626945440,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-14,,0
AUSENTE_ANALITICO,1557083,2626945451,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-14,,0
AUSENTE_ANALITICO,1558101,2627933662,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-14,,0
AUSENTE_ANALITICO,1558101,2627933673,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-14,,0
AUSENTE_ANALITICO,170598283,2645931693,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-14,,0
AUSENTE_ANALITICO,170598283,2645931705,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-14,,0
AUSENTE_ANALITICO,170598690,2646032663,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-14,,0
AUSENTE_ANALITICO,170598690,2646032674,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-14,,0
AUSENTE_ANALITICO,170598836,2646067087,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-14,,0
AUSENTE_ANALITICO,170598836,2646067098,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-14,,0
AUSENTE_ANALITICO,170364835,2645839544,12 - MUDANCA DE ENDERECO - INSTALAR ASSINATURA,409,Executada,269.89,2026-07-15,,0
AUSENTE_ANALITICO,170364835,2645839555,45 - MUDANCA DE ENDERECO - INSTALAR PONTO ADICIONAL VIRTUA,409,Executada,199.33,2026-07-15,,0
AUSENTE_ANALITICO,169451112,2646059819,156 - INSTALACAO WIFI MESH,477,Executada,105.38,2026-07-15,,0
AUSENTE_ANALITICO,169451112,2646059820,156 - INSTALACAO WIFI MESH,477,Executada,105.38,2026-07-15,,0
AUSENTE_ANALITICO,170593010,2645162453,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-15,,0
AUSENTE_ANALITICO,170593010,2645162464,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-15,,0
AUSENTE_ANALITICO,170599247,2646131922,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-15,,0
AUSENTE_ANALITICO,170599247,2646131933,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-15,,0
AUSENTE_ANALITICO,170100129,2646295620,12 - MUDANCA DE ENDERECO - INSTALAR ASSINATURA,409,Executada,269.89,2026-07-15,,0
AUSENTE_ANALITICO,170100129,2646295631,45 - MUDANCA DE ENDERECO - INSTALAR PONTO ADICIONAL VIRTUA,409,Executada,199.33,2026-07-15,,0
AUSENTE_ANALITICO,170600938,2646397106,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-15,,0
AUSENTE_ANALITICO,170600938,2646397117,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-15,,0
AUSENTE_ANALITICO,1558241,2628080778,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-15,,0
AUSENTE_ANALITICO,1558241,2628080789,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-15,,0
AUSENTE_ANALITICO,1557865,2627631544,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-15,,0
AUSENTE_ANALITICO,1557865,2627631555,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-15,,0
AUSENTE_ANALITICO,170600628,2646349776,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-15,,0
AUSENTE_ANALITICO,170600628,2646349787,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-15,,0
AUSENTE_ANALITICO,170599760,2646208770,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-15,,0
AUSENTE_ANALITICO,170599760,2646208781,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-15,,0
AUSENTE_ANALITICO,170601330,2646469959,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-15,,0
AUSENTE_ANALITICO,170601330,2646469960,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-15,,0
AUSENTE_ANALITICO,170587974,2644306227,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-15,,0
AUSENTE_ANALITICO,170313734,2646199971,12 - MUDANCA DE ENDERECO - INSTALAR ASSINATURA,409,Executada,269.89,2026-07-15,,0
AUSENTE_ANALITICO,170313734,2646199982,45 - MUDANCA DE ENDERECO - INSTALAR PONTO ADICIONAL VIRTUA,409,Executada,199.33,2026-07-15,,0
AUSENTE_ANALITICO,167007592,2646219356,24 - MUDANCA DE PACOTE,409,Executada,98.81,2026-07-15,,0
AUSENTE_ANALITICO,170600229,2646295833,516 - ADESAO ENTREGA STREAMING,409,Executada,38.56,2026-07-15,,0
AUSENTE_ANALITICO,170600229,2646295866,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-15,,0
AUSENTE_ANALITICO,167007592,2646219356,24 - MUDANCA DE PACOTE,409,Executada,98.81,2026-07-15,,0
AUSENTE_ANALITICO,1558357,2628160531,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-15,,0
AUSENTE_ANALITICO,1558357,2628160542,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-15,,0
AUSENTE_ANALITICO,1558195,2628053420,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-15,,0
AUSENTE_ANALITICO,1558195,2628053431,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-15,,0
AUSENTE_ANALITICO,170599816,2646215835,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-15,,0
AUSENTE_ANALITICO,170599816,2646215846,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-15,,0
AUSENTE_ANALITICO,170601632,2646520980,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-16,,0
AUSENTE_ANALITICO,170601632,2646520991,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-16,,0
AUSENTE_ANALITICO,170601667,2646526829,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-16,,0
AUSENTE_ANALITICO,170601667,2646526830,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-16,,0
AUSENTE_ANALITICO,170597562,2645815469,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-16,,0
AUSENTE_ANALITICO,170597562,2645815470,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-16,,0
AUSENTE_ANALITICO,1558268,2628104168,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-16,,0
AUSENTE_ANALITICO,1558268,2628104180,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-16,,0
AUSENTE_ANALITICO,1558586,2628335793,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-16,,0
AUSENTE_ANALITICO,1558586,2628335805,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-16,,0
AUSENTE_ANALITICO,1557903,2627679018,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-16,,0
AUSENTE_ANALITICO,1557903,2627679029,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-16,,0
AUSENTE_ANALITICO,1558462,2628269171,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-16,,0
AUSENTE_ANALITICO,1558462,2628269182,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-16,,0
AUSENTE_ANALITICO,170601730,2646537573,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-16,,0
AUSENTE_ANALITICO,170601730,2646537584,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-16,,0
AUSENTE_ANALITICO,167861356,2646411103,33 - REINSTALACAO - ASSINATURA,409,Executada,115.67,2026-07-16,,0
AUSENTE_ANALITICO,167861356,2646411114,46 - REINSTALACAO - PONTO ADICIONAL VIRTUA,409,Executada,199.33,2026-07-16,,0
AUSENTE_ANALITICO,170601314,2646468655,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-16,,0
AUSENTE_ANALITICO,169270932,2646581145,12 - MUDANCA DE ENDERECO - INSTALAR ASSINATURA,409,Executada,269.89,2026-07-17,,0
AUSENTE_ANALITICO,169270932,2646581156,45 - MUDANCA DE ENDERECO - INSTALAR PONTO ADICIONAL VIRTUA,409,Executada,199.33,2026-07-17,,0
AUSENTE_ANALITICO,170308633,2646286046,156 - INSTALACAO WIFI MESH,409,Executada,105.38,2026-07-17,,0
AUSENTE_ANALITICO,170308633,2646286057,156 - INSTALACAO WIFI MESH,409,Executada,105.38,2026-07-17,,0
AUSENTE_ANALITICO,170602329,2646603588,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-17,,0
AUSENTE_ANALITICO,170602329,2646603599,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-17,,0
AUSENTE_ANALITICO,170602078,2646570839,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-17,,0
AUSENTE_ANALITICO,170602078,2646570840,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-17,,0
AUSENTE_ANALITICO,170602981,2646706111,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-17,,0
AUSENTE_ANALITICO,170602981,2646706122,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-17,,0
AUSENTE_ANALITICO,170561436,2645976120,15 - MUDANCA DE LOCAL DE PONTO,409,Executada,167.07,2026-07-17,,0
AUSENTE_ANALITICO,170603422,2646750413,516 - ADESAO ENTREGA STREAMING,409,Executada,38.56,2026-07-17,,0
AUSENTE_ANALITICO,170603422,2646750424,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-17,,0
AUSENTE_ANALITICO,168512320,2646325680,24 - MUDANCA DE PACOTE,409,Executada,98.81,2026-07-17,,0
AUSENTE_ANALITICO,170467103,2646423702,12 - MUDANCA DE ENDERECO - INSTALAR ASSINATURA,409,Executada,269.89,2026-07-17,,0
AUSENTE_ANALITICO,170467103,2646423713,45 - MUDANCA DE ENDERECO - INSTALAR PONTO ADICIONAL VIRTUA,409,Executada,199.33,2026-07-17,,0
AUSENTE_ANALITICO,170601110,2646437213,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-17,,0
AUSENTE_ANALITICO,170601110,2646437224,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-17,,0
AUSENTE_ANALITICO,170603210,2646731018,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-18,,0
AUSENTE_ANALITICO,170603210,2646731029,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-18,,0
AUSENTE_ANALITICO,170604020,2646835068,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-18,,0
AUSENTE_ANALITICO,170604020,2646835079,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-18,,0
AUSENTE_ANALITICO,170603910,2646821995,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-18,,0
AUSENTE_ANALITICO,170603910,2646822008,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-18,,0
AUSENTE_ANALITICO,170603970,2646831233,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-18,,0
AUSENTE_ANALITICO,170603970,2646831244,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-18,,0
AUSENTE_ANALITICO,170602884,2646698469,516 - ADESAO ENTREGA STREAMING,409,Executada,38.56,2026-07-18,,0
AUSENTE_ANALITICO,170602884,2646698470,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-18,,0
AUSENTE_ANALITICO,170601365,2646474573,1 - ADESAO - INSTALACAO DE ASSINATURA,409,Executada,279.06,2026-07-18,,0
AUSENTE_ANALITICO,170601365,2646474584,43 - ADESAO - INSTALAR PONTO VIRTUA,409,Executada,414.61,2026-07-18,,0
